City Name,Lat,Lon,Population
   Alayat Samail,23.3032,57.9782,47718
   Moyobamba,-6.0496,-76.9667,47734
   Capanema,-1.19,-47.18,47766
   Alesund,62.5454,6.388,47772
   Luwuk,-0.9396,122.79,47778
   Pine Bluff,34.2119,-92.0174,47784
   Saint Cloud,28.2297,-81.2853,47809
   Cutral Co,-38.94,-69.24,47814
   Ratnapura,6.693,80.386,47832
   Kannapolis,35.4766,-80.6391,47839
   Lawrence,39.8674,-85.9904,47866
   Mildura,-34.185,142.1514,47867
   Goianesia,-15.3096,-49.13,47883
   Guaxupe,-21.29,-46.71,47889
   Wauwatosa,43.0616,-88.0347,47945
   Madison,34.7113,-86.7617,47959
   El Kef,36.1826,8.7148,47979
   Danville,36.5831,-79.4088,48015
   Kibuye,-2.05,29.35,48024
   Belaya Kalitva,48.1865,40.7861,48098
   Farmington,36.7559,-108.1827,48137
   Mugla,37.2164,28.3639,48183
   Ponte Nova,-20.4096,-42.9,48187
   Stillwater,36.1315,-97.074,48233
   Ceres,37.5954,-120.9624,48278
   Mao,19.552,-71.075,48297
   Buchanan,5.9161,-10.0525,48315
   Rio Verde,-17.8196,-50.93,48318
   Cedar Hill,32.5809,-96.9592,48343
   Bulungu,-4.5496,18.6,48344
   Asadabad,34.866,71.15,48400
   Wakema,16.6133,95.1829,48405
   Cojutepeque,13.7167,-88.9333,48411
   Gyzlarbat,38.9755,56.2778,48458
   Senhor do Bonfim,-10.4496,-40.19,48471
   Valladolid,20.6704,-88.2,48479
   Portage,42.2,-85.5907,48508
   Rio Grande City,26.3808,-98.8215,48516
   Vigan,17.5747,120.3869,48545
   Torzhok,57.0291,34.9787,48546
   Port Macquarie,-31.445,152.9187,48547
   Covina,34.0903,-117.8817,48549
   Serowe,-22.39,26.71,48573
   Floriano,-6.7696,-43.03,48587
   Namtu,23.0837,97.4,48591
   Smyrna,35.9732,-86.5242,48596
   Songkhla,7.21,100.56,48616
   Niagara Falls,43.0921,-79.0147,48632
   Morehead City,34.7307,-76.7383,48637
   Lulea,65.5966,22.1584,48638
   Mishawaka,41.6733,-86.1667,48679
   Megion,61.0608,76.0953,48691
   Findlay,41.046,-83.638,48701
   Saint Louis Park,44.9488,-93.365,48747
   Danville,40.1422,-87.6113,48785
   Cornwall,45.0171,-74.7333,48821
   Waingapu,-9.6582,120.253,48828
   East Lansing,42.7483,-84.4834,48870
   Dunwoody,33.9418,-84.3123,48884
   Reedley,36.5988,-119.4473,48897
   Barra do Corda,-5.5096,-45.26,48901
   Cypress,33.8171,-118.0386,48906
   Larnaka,34.917,33.636,48947
   Slobodskoy,58.7185,50.188,48962
   Changyon,38.2517,125.1021,48984
   Verkhnyaya Salda,58.0502,60.5498,48992
   Paducah,37.0711,-88.6435,49027
   Mollendo,-17.02,-72.02,49033
   Shawinigan,46.5504,-72.7333,49161
   Fengjie,31.0504,109.5167,49168
   Enid,36.4061,-97.8701,49176
   Collierville,35.0474,-89.6989,49177
   Bullhead City,35.1205,-114.546,49184
   Invercargill,-46.4094,168.365,49200
   Cuyahoga Falls,41.1641,-81.5206,49206
   La Mirada,33.9025,-118.0093,49216
   I-n-Salah,27.2166,2.4666,49223
   Murray,40.6498,-111.8875,49230
   Timimoun,29.2365,0.27,49237
   Uniontown,39.8994,-79.7244,49241
   Waterford,52.2583,-7.1119,49275
   Ruzayevka,54.0643,44.9244,49311
   Summerville,33.0038,-80.1794,49323
   Quixada,-4.97,-39.02,49328
   Mercedes,-33.6896,-65.47,49345
   Alexandria,43.9016,25.2867,49346
   Morshansk,53.4547,41.8044,49350
   Monroe,41.9157,-83.3852,49389
   Apopka,28.7006,-81.5303,49458
   Downers Grove,41.7947,-88.017,49473
   Kingstown,13.1483,-61.2121,49485
   Pascagoula,30.3665,-88.5507,49504
   Ifakara,-8.1296,36.68,49528
   Bedford,32.8464,-97.135,49528
   Roswell,33.3729,-104.5294,49540
   Berber,18.017,33.9833,49556
   Vryburg,-26.96,24.73,49588
   Azusa,34.1386,-117.9124,49628
   Wilson,35.7311,-77.9284,49644
   Zyryanovsk,49.7453,84.2548,49658
   Traverse City,44.7545,-85.6034,49690
   Troy,42.7354,-73.6751,49702
   Cumberland,39.6515,-78.7585,49707
   Chachoengsao,13.679,101.076,49741
   Dosso,13.05,3.2,49750
   Lota,-37.0896,-73.16,49763
   Tacheng,46.75,82.95,49796
   Helena,46.5963,-112.0196,49812
   Zaranj,31.112,61.887,49851
   Odienne,9.5104,-7.58,49857
   Monchegorsk,67.9291,32.8287,49868
   Kanash,55.5091,47.4687,49886
   Methuen,42.734,-71.1889,49917
   Maun,-19.9896,23.42,49945
   Chake Chake,-5.2395,39.77,49959
   El Kharga,25.44,30.55,49991
   Bairin Zuoqi,43.9837,119.1834,50000
   Korogwe,-5.0896,38.54,50000
   Kahemba,-7.2829,19,50000
   Pa-an,16.85,97.6167,50000
   Puzi,23.4611,120.2419,50000
   Gogrial,8.5337,28.1167,50065
   Poway,32.9872,-117.0201,50077
   Kampot,10.6171,104.1833,50105
   Otradnyy,53.3778,51.3474,50127
   Siguiri,11.4171,-9.1666,50159
   North Bay,46.3,-79.45,50170
   Ad Nabk,34.017,36.7333,50178
   Ferrenafe,-6.63,-79.8,50184
   Lakewood,41.4824,-81.8008,50279
   Sisophon,13.5838,102.9833,50302
   Ma'an,30.192,35.736,50350
   Trujillo,9.3804,-70.44,50353
   Sawahlunto,-0.6663,100.7833,50354
   Arjona,10.26,-75.35,50405
   Araguaina,-7.19,-48.21,50444
   Hua Hin,12.5697,99.9443,50456
   Gbadolite,4.2904,21.0199,50493
   Turbo,8.1004,-76.74,50508
   Cerritos,33.8677,-118.0686,50555
   Passau,48.567,13.4666,50560
   Xanthi,41.1418,24.8836,50570
   Plainfield,40.6153,-74.4159,50636
   Phetchabun,16.419,101.159,50656
   Mweka,-4.8396,21.57,50675
   Jutiapa,14.29,-89.9,50681
   Mahalapye,-23.1,26.82,50744
   Campobasso,41.563,14.656,50762
   Ye,15.2533,97.8679,50798
   Coral Gables,25.7037,-80.2715,50815
   Minot,48.2375,-101.2779,50845
   Kyshtym,55.7,60.5595,50911
   Burien,47.4761,-122.3393,50997
   Kyustendil,42.2843,22.6911,51067
   Jinotega,13.091,-86,51073
   Nyeri,-0.417,36.951,51084
   Seguela,7.9504,-6.67,51157
   Parker,39.5075,-104.7746,51163
   Vejle,55.709,9.535,51177
   Tulun,54.5653,100.5654,51330
   Tarma,-11.41,-75.73,51350
   Edina,44.8913,-93.3602,51350
   Jendouba,36.5,8.75,51408
   Aliso Viejo,33.5792,-117.729,51424
   Tefe,-3.36,-64.7,51437
   New Bern,35.0956,-77.0723,51491
   Itacoatiara,-3.14,-58.44,51509
   Emden,53.3667,7.2167,51526
   Tucupita,9.0605,-62.06,51534
   Maha Sarakham,16.184,103.298,51584
   Hinesville,31.8269,-81.6216,51673
   Kentwood,42.8852,-85.5925,51689
   Hoffman Estates,42.0638,-88.1463,51738
   Oak Park,41.8872,-87.7899,51774
   Florissant,38.7996,-90.3269,51776
   Glendora,34.1449,-117.8466,51851
   Gwadar,25.139,62.3286,51901
   Tigard,45.4243,-122.7827,51902
   Usulutan,13.346,-88.432,51910
   Sierra Vista,31.5631,-110.3153,51927
   Chilliwack,49.1666,-121.95,51942
   Chambersburg,39.9315,-77.6556,51948
   Apple Valley,44.7456,-93.2006,51957
   Grapevine,32.9343,-97.0744,51971
   Batatais,-20.89,-47.59,51976
   Walvis Bay,-22.9575,14.5053,52058
   Kimry,56.8691,37.3444,52070
   Pinellas Park,27.8586,-82.7075,52137
   Nyagan,62.1465,65.3814,52137
   Tayshet,55.9277,97.9877,52184
   Whangarei,-35.7256,174.323,52200
   Basankusu,1.2337,19.8,52216
   Placentia,33.8807,-117.8553,52228
   Palm Desert,33.7378,-116.3696,52231
   Naryn,41.4263,75.9911,52300
   Hamilton,32.2942,-64.7839,52320
   Fredericton,45.95,-66.6333,52337
   Minnetonka,44.9324,-93.4601,52369
   Bozeman,45.6828,-111.0545,52391
   Barra do Garcas,-15.8796,-52.26,52398
   Andradina,-20.9096,-51.3799,52406
   Merida,38.912,-6.338,52423
   Tromso,69.6351,18.992,52436
   Brookhaven,33.8746,-84.3315,52444
   Bundaberg,-24.8791,152.3509,52472
   Pursat,12.5337,103.9167,52476
   Peabody,42.5335,-70.9724,52491
   Jaen,-5.7096,-78.81,52493
   Thongwa,16.7547,96.5193,52496
   Perth Amboy,40.5204,-74.2724,52499
   New Plymouth,-39.0556,174.0748,52500
   Porirua,-41.1219,174.8524,52500
   Puerto Ayacucho,5.6639,-67.6236,52526
   Mongu,-15.2796,23.12,52534
   DeSoto,32.5992,-96.8634,52599
   Leesburg,39.1057,-77.5543,52607
   Siena,43.317,11.35,52625
   Bloomsburg,41.0027,-76.4561,52637
   Krasnokamsk,58.0747,55.7443,52689
   Slobozia,44.57,27.382,52693
   Lorica,9.2419,-75.816,52771
   Port Shepstone,-30.7195,30.46,52793
   Lenexa,38.9608,-94.802,52903
   Livny,52.4248,37.6044,52915
   Crateus,-5.1656,-40.666,52933
   Arrecife,28.969,-13.5378,52944
   Mercedes,-34.66,-59.44,52949
   Alexandroupoli,40.8486,25.8744,52979
   West Sacramento,38.5556,-121.5504,52981
   Lompoc,34.6617,-120.4714,53062
   Beaufort,32.4487,-80.7102,53086
   Banes,20.9629,-75.7186,53104
   Turnovo,43.0862,25.6555,53115
   Caldwell,43.6458,-116.6595,53149
   Revere,42.4188,-71.004,53157
   Camaqua,-30.8396,-51.81,53169
   Tingo Maria,-9.2896,-75.99,53177
   Qingan,46.8719,127.5118,53206
   Southaven,34.9514,-89.9787,53214
   Taxco,18.5704,-99.62,53217
   St.-Brieuc,48.5167,-2.7833,53223
   Registro,-24.49,-47.84,53273
   Katerini,40.2723,22.5025,53293
   Coari,-4.08,-63.13,53305
   Yucaipa,34.0335,-117.0426,53309
   West New York,40.7856,-74.0093,53343
   Joensuu,62.6,29.7666,53388
   Rio Tercero,-32.1796,-64.12,53389
   Wheaton,41.856,-88.1083,53389
   Supham Buri,14.471,100.129,53399
   Twin Falls,42.5631,-114.4637,53412
   Ilo,-17.64,-71.34,53476
   Bellevue,41.1536,-95.9357,53505
   Buguruslan,53.663,52.433,53511
   Lewiston,46.3936,-116.9935,53520
   Grand Island,40.9214,-98.3585,53556
   Pamplona,7.3904,-72.66,53587
   Charikar,35.0183,69.1679,53676
   Upata,8.0204,-62.41,53685
   Elyria,41.3761,-82.1063,53715
   Yevlax,40.6172,47.15,53716
   Bac Giang,21.267,106.2,53728
   Markala,13.6704,-6.07,53738
   Bijar,35.8741,47.5937,53871
   Severomorsk,69.0731,33.4231,53921
   Jihlava,49.4004,15.5833,53921
   Chicoutimi,48.4333,-71.0667,53940
   Azul,-36.7796,-59.87,53941
   Chiquinquira,5.6204,-73.8199,53975
   Ruteng,-8.6118,120.4698,53976
   Andorra,42.5,1.5165,53998
   Nuevitas,21.5456,-77.2644,54022
   Delano,35.767,-119.2637,54030
   Cathedral City,33.8363,-116.4662,54056
   Eagle Pass,28.7118,-100.4832,54091
   Illichivsk,46.3,30.6666,54102
   Aveiro,40.641,-8.651,54162
   Mount Prospect,42.0653,-87.937,54171
   Brunswick,31.145,-81.474,54213
   Normal,40.522,-88.9877,54264
   Ash Shihr,14.7593,49.6092,54274
   Tacuarembo,-31.71,-55.98,54277
   Mocambique,-15.0399,40.6822,54315
   Krasnokamensk,50.0665,118.0265,54316
   Ajaccio,41.9271,8.7283,54364
   Hoboken,40.7452,-74.0279,54379
   Blue Springs,39.0124,-94.2722,54431
   Penapolis,-21.41,-50.08,54477
   Rosemead,34.0688,-118.0823,54500
   Chivilcoy,-34.9,-60.04,54514
   West Haven,41.2738,-72.9669,54516
   Moquegua,-17.19,-70.94,54517
   El Banco,9.0003,-73.98,54522
   Arroyo Grande,35.1243,-120.5849,54542
   Ningan,44.3313,129.4659,54636
   Lake Havasu City,34.5006,-114.3115,54662
   Colton,34.0538,-117.3254,54712
   Juigalpa,12.11,-85.38,54731
   Euless,32.8507,-97.0798,54769
   Fond du Lac,43.7719,-88.4396,54811
   Huntersville,35.4055,-80.8741,54839
   Tarbes,43.2333,0.0833,54854
   Commerce City,39.8638,-104.8434,54869
   Paramount,33.8976,-118.1651,54909
   Caico,-6.4596,-37.1,54934
   Highland,34.1113,-117.1653,54939
   Richland,46.2828,-119.2939,54989
   Ithaca,42.4442,-76.5032,54992
   Karlovac,45.4872,15.5478,55063
   Marzuq,25.9044,13.8972,55071
   Williamsport,41.2398,-77.0371,55100
   Kalasin,16.428,103.509,55102
   Abancay,-13.6396,-72.89,55111
   Tadmur,34.5504,38.2833,55111
   Cartersville,34.1631,-84.8007,55195
   Kribi,2.9404,9.91,55224
   Cape Girardeau,37.3107,-89.5595,55253
   Grants Pass,42.4334,-123.3318,55265
   Hazleton,40.9504,-75.9724,55301
   Kettering,39.6956,-84.1495,55306
   Shoreline,47.7563,-122.3425,55333
   Concordia,-27.23,-52.03,55367
   Nakhon Phanom,17.3945,104.7695,55377
   Wagga Wagga,-35.1222,147.34,55381
   Placetas,22.3158,-79.6555,55408
   Xinqing,48.2363,129.5059,55415
   Sao Gabriel,-30.32,-54.32,55434
   Watertown,43.9734,-75.9094,55436
   Brive,45.1504,1.5333,55448
   Maldonado,-34.91,-54.96,55478
   Melo,-32.3595,-54.18,55494
   Vyazma,55.2122,34.2918,55500
   Gelendzhik,44.5748,38.0644,55508
   Arqalyq,50.2418,66.8976,55521
   Hempstead,40.7043,-73.6193,55555
   Evora,38.56,-7.906,55620
   Sayanogorsk,53.0894,91.4004,55642
   Estancia,-11.2696,-37.45,55654
   Halmstad,56.6718,12.8556,55657
   Parachinar,33.8992,70.1008,55685
   Bradenton,27.49,-82.5746,55687
   Umm Ruwaba,12.9104,31.2,55742
   Berwyn,41.8433,-87.7909,55748
   Dearborn Heights,42.3164,-83.2769,55761
   Elk,53.8337,22.35,55769
   Itapipoca,-3.4995,-39.58,55784
   Kingston,41.9295,-73.9968,55793
   Changling,44.27,123.99,55841
   Seres,41.086,23.5497,55886
   Lautoka,-17.6161,177.4666,55894
   Bungoma,0.5704,34.56,55962
   Nova Vicosa,-17.88,-39.37,55980
   Chicopee,42.1764,-72.5719,55991
   Novato,38.092,-122.5576,56004
   Nizhnyaya Tura,58.6436,59.7983,56084
   Paita,-5.09,-81.12,56151
   Hof,50.317,11.9167,56153
   Rotorua,-38.1317,176.2483,56200
   East Stroudsburg,41.0023,-75.1779,56230
   Oak Lawn,41.7139,-87.7528,56257
   Zouirat,22.7304,-12.4833,56345
   Pol-e Khomri,35.9511,68.7011,56369
   Alxa Zuoqi,38.839,105.6686,56387
   Formiga,-20.46,-45.43,56404
   Magong,23.5667,119.5833,56435
   Walla Walla,46.0678,-118.3364,56509
   Kaga Bandoro,6.9804,19.18,56520
   Fountain Valley,33.7105,-117.9514,56529
   Greenwood,39.6019,-86.1073,56545
   Janauba,-15.7996,-43.31,56572
   Tikrit,34.597,43.677,56591
   Garzon,2.2104,-75.65,56603
   Puerto Barrios,15.7175,-88.5927,56605
   Pittsfield,42.4517,-73.2605,56628
   Eger,47.895,20.383,56647
   Smyrna,33.864,-84.5169,56664
   Ridder,50.3554,83.5149,56756
   Vacaria,-28.4996,-50.94,56765
   Diamond Bar,33.9992,-117.8161,56793
   Jijiga,9.3504,42.79,56821
   Serrinha,-11.6496,-39.01,56829
   Tinley Park,41.5671,-87.8049,56831
   Taunton,41.9036,-71.0943,56843
   Los Andes,-32.8296,-70.6,56859
   Cruzeiro do Sul,-7.63,-72.67,56862
   Kitgum,3.3004,32.87,56891
   New Brunswick,40.487,-74.445,56910
   Adrar,27.87,-0.29,56910
   Rodos,36.4412,28.2225,56969
   Roslavl,53.9509,32.8604,56971
   Vaasa,63.1,21.6,57014
   General Pico,-35.6596,-63.77,57029
   Hendersonville,36.3063,-86.5997,57050
   Mafetang,-29.8166,27.25,57059
   Puntarenas,9.9702,-84.8336,57102
   Al Mafraq,32.2833,36.2333,57118
   Arcoverde,-8.42,-37.07,57163
   Braganca,-1.05,-46.77,57163
   Titusville,28.5725,-80.8193,57193
   Punta Alta,-38.88,-62.08,57209
   Medford,42.4234,-71.1087,57213
   Saint Peters,38.7825,-90.6061,57289
   Midwest City,35.463,-97.371,57305
   Caborca,30.7161,-112.1642,57357
   Cheremkhovo,53.1588,103.0739,57395
   Kentau,43.5165,68.5199,57408
   Manhattan,39.1883,-96.605,57442
   Stepanakert,39.8156,46.752,57473
   Middletown,41.4458,-74.4228,57478
   Picos,-7.08,-41.44,57495
   Carson City,39.1512,-119.7474,57522
   Timbauba,-7.4996,-35.32,57534
   Casa Grande,32.907,-111.7623,57635
   Castle Rock,39.3761,-104.8536,57666
   Tiznit,29.7104,-9.74,57705
   Linares,24.8604,-99.57,57731
   Hot Springs,34.4915,-93.0488,57744
   Qunghirot,43.0704,58.9,57758
   Lop Buri,14.804,100.6186,57761
   Suileng,47.246,127.106,57789
   Napier,-39.49,176.9265,57800
   Santee,32.8555,-116.9848,57834
   Angoche,-16.23,39.91,57835
   Margate,26.2465,-80.2119,57870
   Borovichi,58.3978,33.8974,57887
   Allanmyo,19.3783,95.2279,57897
   Doral,25.815,-80.3565,57947
   Ushuaia,-54.79,-68.31,58028
   Hai Duong,20.942,106.331,58030
   Staunton,38.1593,-79.0608,58077
   Ariquemes,-9.9396,-63.08,58096
   Des Plaines,42.0343,-87.9008,58141
   Rundu,-17.92,19.7499,58172
   Kirklareli,41.743,27.226,58223
   Agen,44.2004,0.6333,58223
   White Plains,41.022,-73.7548,58241
   San Andres,12.5621,-81.6903,58257
   Korce,40.6167,20.7667,58259
   Bondoukou,8.0304,-2.8,58297
   Chaiyaphum,15.804,102.0386,58350
   Bowie,38.9577,-76.7421,58393
   Columbus,39.2094,-85.9178,58406
   San Pedro,-24.2196,-64.87,58430
   Jefferson City,38.5677,-92.1757,58439
   Arcadia,34.1342,-118.0373,58523
   Aketi,2.7405,23.78,58601
   Sanford,28.7892,-81.276,58605
   Embu,-0.5196,37.45,58620
   Bartlett,35.2337,-89.8195,58622
   Ankeny,41.7279,-93.6033,58627
   Lewiston,44.0915,-70.1681,58664
   Arsenyev,44.1623,133.2823,58700
   Kamphaeng Phet,16.473,99.529,58787
   Tezpur,26.6338,92.8,58851
   Orland Park,41.6075,-87.8618,58862
   Guanambi,-14.2296,-42.79,58877
   Huntington Park,33.98,-118.2167,58879
   Telemaco Borba,-24.33,-50.62,58880
   Solnechnogorsk,56.1807,36.9809,58891
   Mikhaylovka,50.0679,43.2175,58898
   San Rafael,37.9905,-122.5222,58954
   Kabinda,-6.1296,24.48,59004
   Royal Oak,42.5084,-83.1539,59006
   San Francisco,-31.43,-62.09,59062
   Mt. Hagen,-5.8632,144.2168,59064
   Manacapuru,-3.2896,-60.62,59102
   Woodland,38.6712,-121.75,59117
   Concepcion,-23.4064,-57.4344,59118
   Viedma,-40.8,-63,59122
   Azua,18.454,-70.729,59139
   Novi,42.4786,-83.4893,59211
   Gannan,47.9204,123.51,59239
   Kavala,40.9412,24.4018,59240
   Pflugerville,30.4544,-97.6053,59245
   Chapel Hill,35.9271,-79.0387,59246
   Bangor,44.8322,-68.7906,59259
   Lappeenranta,61.0671,28.1833,59276
   Santa Rosa,-27.8695,-54.46,59281
   San Felipe,-32.75,-70.72,59294
   Dengzhou,32.6804,112.08,59338
   Midland,43.6239,-84.2316,59343
   Coconut Creek,26.2803,-80.1842,59405
   Carazinho,-28.29,-52.8,59417
   Truc Giang,10.235,106.375,59442
   Drummondville,45.8833,-72.4834,59489
   Beja,36.7304,9.19,59567
   Leticia,-4.22,-69.94,59575
   Dublin,37.7161,-121.8962,59583
   Vaxjo,56.8837,14.8167,59600
   Sao Borja,-28.6596,-56.01,59613
   Meriden,41.5367,-72.7943,59622
   Pontiac,42.6493,-83.2878,59698
   Itapetinga,-15.25,-40.25,59721
   Linares,38.0833,-3.6334,59761
   Nkhotakota,-12.9163,34.3,59854
   Gorno Altaysk,51.9613,85.9577,59868
   Kotlas,61.2631,46.6631,59879
   La Mesa,32.7703,-117.0203,59948
   Goldsboro,35.3777,-77.9721,59969
   Uige,-7.62,15.05,60008
   Crotone,39.0833,17.1233,60010
   Gardena,33.8944,-118.3073,60048
   Caratinga,-19.79,-42.14,60066
   West Allis,43.0068,-88.0296,60087
   Morristown,36.2043,-83.3,60098
   Bristol,41.6812,-72.9407,60147
   Pirapora,-17.33,-44.93,60164
   Lankaran,38.754,48.8511,60180
   Mbanza-Congo,-6.2696,14.24,60182
   Noblesville,40.0354,-86.0056,60183
   Zima,53.9331,102.0331,60239
   Banfora,10.6304,-4.76,60288
   Benton Harbor,42.116,-86.4484,60298
   Khujayli,42.4047,59.4517,60401
   Pirassununga,-21.99,-47.43,60413
   Taylorsville,40.657,-111.9493,60436
   Albany,44.6274,-123.0966,60463
   Brentwood,37.9356,-121.719,60532
   Langzhong,31.5759,105.9656,60542
   Lokoja,7.8004,6.7399,60579
   Tidore,0.6964,127.436,60611
   Cupertino,37.3167,-122.0465,60643
   Lakewood,47.1627,-122.5299,60665
   Sfintu-Gheorghe,45.868,25.793,60677
   Shuya,56.8543,41.3643,60705
   San Fernando,-34.58,-70.99,60746
   Nelson,-41.2926,173.2474,60800
   Canela,-29.36,-50.81,60806
   Tartagal,-22.55,-63.81,60819
   Malden,42.4305,-71.0576,60840
   Sonbong,42.3377,130.4027,60864
   Marietta,33.9532,-84.542,60941
   Bouafle,6.978,-5.748,60962
   Cherbourg,49.6504,-1.65,60991
   Salsk,46.4775,41.542,61000
   Rome,34.2657,-85.1863,61019
   Yopal,5.347,-72.406,61029
   Coburg,50.2666,10.9666,61054
   Monterey Park,34.0497,-118.1325,61075
   Port Orange,29.1084,-81.0136,61105
   Mankato,44.172,-93.9782,61115
   Lehi,40.414,-111.8729,61130
   National City,32.6654,-117.0983,61147
   Eastvale,33.9617,-117.5803,61151
   Taylor,42.226,-83.2688,61177
   Gaalkacyo,6.77,47.43,61200
   Portimao,37.1337,-8.5333,61226
   Burnsville,44.7648,-93.2794,61290
   Civitavecchia,42.1004,11.8,61316
   Stralsund,54.3004,13.1,61368
   Moore,35.3294,-97.4758,61415
   Fengcheng,28.2004,115.77,61469
   Ponta Delgada,37.7483,-25.6666,61526
   Cayenne,4.933,-52.33,61550
   Sibay,52.7091,58.6387,61590
   Pula,44.8687,13.8481,61599
   La Habra,33.9278,-117.9513,61664
   Vyska,55.3247,42.1644,61664
   Beckley,37.7878,-81.1841,61693
   Troyes,48.3404,4.0834,61703
   Medenine,33.4,10.4167,61705
   Chinhoyi,-17.3596,30.18,61739
   Benevento,41.1337,14.75,61791
   Berberati,4.25,15.78,61815
   Iskitim,54.6509,83.2865,61827
   Moca,19.397,-70.523,61834
   Bassar,9.261,0.789,61845
   Bamian,34.8211,67.521,61863
   Springfield,44.0538,-122.981,61893
   Zalaegerszeg,46.844,16.84,61898
   Apia,-13.8415,-171.7386,61916
   Fernandopolis,-20.2696,-50.26,61931
   Lakeville,44.6777,-93.2522,61938
   Labinsk,44.6348,40.7443,61945
   Rowlett,32.9165,-96.5494,61999
   Ferkessedougou,9.6004,-5.2,62008
   Veszprem,47.091,17.911,62023
   Madang,-5.2248,145.7853,62023
   Tupa,-21.93,-50.52,62035
   Sagua la Grande,22.809,-80.0711,62073
   Tikhvin,59.6448,33.5144,62075
   Bambari,5.762,20.6672,62098
   Hamilton,39.3938,-84.5652,62127
   North Miami,25.9008,-80.1686,62139
   Chistopol,55.3648,50.6407,62200
   Assen,53,6.55,62237
   Coon Rapids,45.1756,-93.3095,62359
   Tanjungpandan,-2.75,107.65,62374
   San Luis Obispo,35.2671,-120.6689,62391
   Gadsden,34.009,-86.0156,62402
   Singida,-4.8196,34.74,62432
